,UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
344258,1759-38bb6aa5-1759-406b-83b4-956437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
312174,75b1-50a08b09-75b1-4677-8d06-851082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
436470,c1e7-0a4aa1av-c1e7-4888-81e0-399686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
321414,173d-47740284-173d-47aa-8402-438994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
199826,59da-86229b69-59da-4da8-962b-429284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
415028,4b26-1a4a1242-4b26-4672-a2c1-303610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
335278,1049-41b34367-1049-4122-9a4b-753596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
45972,2a19-70ba9a3a-2a19-477b-a226-847700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204395,0951-91b9a372-0951-4328-8675-211501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
448801,ccab-03436a58-ccab-4897-b872-148241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
434218,27d3-081e9415-27d3-464c-a01c-257831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
322481,7d09-487897a8-7d09-4cb5-9971-576133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
242400,aa13-7d0a0838-aa13-417a-b338-482273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
68216,8963-d6378b7b-8963-4b25-8c76-646534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
434162,0556-081ea788-0556-4105-b8db-2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
161304,7dd0-a36d1b87-7dd0-4c75-a704-679446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35301,7b43-78a73184-7b43-4637-9138-737333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
289773,8406-56721116-8406-4785-acd3-928471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
273546,c18a-64a60643-c18a-4ba2-b671-941535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
296285,70a1-559c2858-70a1-4c00-a995-159854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
295107,6d36-5464d977-6d36-4606-8617-499184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127416,7806-ba7ca891-7806-4cav-bd96-835406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
271987,8677-63ca656a-8677-4a99-b75b-131190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
402257,6811-2141ead7-6811-437d-ab61-709910,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
280579,05c3-68878883-05c3-4796-8077-604922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
413381,6131-1951e6b9-6131-4646-9b43-769307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
287587,0483-57a15481-0483-40a5-a7b0-44021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
373858,c629-2d53789b-c629-465a-8904-568473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
173470,764b-9c480b87-764b-b1av-8314-893524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
340838,10a8-b1c5a01a-10a8-49c2-a40c-308246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
448180,d9a7-0277b28a-d9a7-4029-aaav-973062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
249727,da41-73387577-da41-4791-8d31-846545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
328162,d9d3-4ba0a061-d9d3-4094-9636-237916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
22526,06d6-768a757b-06d6-46d2-b67d-465204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
438732,0775-0b93dc47-0775-4902-b141-449832,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
411084,16b7-1817da89-16b7-49b3-a7bb-383887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
19705,cbd5-6bda641e-cbd5-43a2-b976-652328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
387490,db19-21e77b29-db19-4909-8467-841524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
360934,678d-340c21bd-678d-b1b0-b0a4-310654,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
138888,2c3d-b2d74a8d-2c3d-4d5c-9a59-225032,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
111009,1e08-b6431e5b-1e08-467a-8772-473302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
129428,d714-bba2b20a-d714-4d76-b074-523224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
137894,397d-b2501062-397d-4ba9-a210-725257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
9173,7778-1e061475-7778-4377-b9a1-819788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
160756,5ac8-a3212462-5ac8-469a-981e-122637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
445139,3496-013977a7-3496-4300-9d18-724032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
282314,a5d6-5ba18776-a5d6-4d6d-b39a-569153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
68762,0187-d6873d9b-0187-4079-8ac6-997647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
413557,9717-197704c5-9717-45a0-b570-925096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
413195,3636-19427d61-3636-460a-bc76-569105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
222549,c721-7675c3d6-c721-4d73-a8d4-157753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
454586,a423-01ecb41d-a423-4706-a17c-458349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
57258,2ad0-d9173b34-2ad0-49bb-a7cd-208962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
201876,6579-9051b27b-6579-4c10-9706-684603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
278577,685d-6779c760-685d-4832-a640-221187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
200723,155b-86a847a5-155b-455d-a087-979633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
371579,7137-2c0647c2-7137-4897-bacb-422017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
399043,a005-1673764a-a005-4759-bc72-119792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
129022,1b39-bb65610d-1b39-4d70-ab98-350810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
123534,4829-b841e7ca-4829-4d29-8473-103818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
207329,ab67-854c217d-ab67-46a5-8d21-535270,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
416530,c429-1b256862-c429-4777-9a96-324582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
301463,0430-58878av9-0430-40b7-a349-140445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
66147,ac7b-d707850d-ac7b-4876-8007-669894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
392435,8593-29cc0171-8593-4a10-a901-510785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
68221,30d4-d6388398-30d4-4599-9794-627163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
128625,1742-bb2672d4-1742-42cd-91ea-951109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
429759,611d-148d8512-611d-4bc0-9065-489983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
446076,48c9-01b8cb36-48c9-4c71-829a-232428,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
309292,220c-476b71e1-220c-48c2-a10c-540540,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
85475,3c9c-cc6d6486-3c9c-4c61-bb75-227090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
301343,c1ea-58771854-c1ea-47c8-8c6d-117751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
363761,0bbc-35abd701-0bbc-47a8-86b5-319949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
426391,5487-12ad37av-5487-4a38-8967-471179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
389318,05b2-280571cb-05b2-4373-a5d3-49955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
399289,4d58-16996215-4d58-4bb6-a672-253721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
356868,1e06-31c55b17-1e06-4933-9776-587331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
414403,7784-19629c60-7784-4770-8c09-925067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
332285,d906-400654av-d906-42d4-addd-415003,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
231801,98d6-77230a55-98d6-4577-88a6-874800,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204731,da7b-917a4013-da7b-4833-9a72-655770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
268566,8362-1ec46430-8362-4b22-9618-464846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
275327,b203-65aaa3d3-b203-47a6-89c7-824822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
373795,7738-2d4b5b6d-7738-473b-976a-132981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
54327,cbdb-75588ac5-cbdb-4339-a297-30199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16920,a436-6a51e134-a436-4777-a119-103886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
15893,d7c0-69c74675-d7c0-4636-9cbc-797181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
407580,2884-16164bcb-2884-4d10-880b-556385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
81139,7d8b-d883686d-7d8b-4b69-a679-549710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
33562,7aav-77bb7208-7aav-408c-b774-467865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
184599,9d08-9483805c-9d08-4365-b7av-398029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
308819,8361-47bb17c2-8361-4684-ac05-552923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
88591,0d81-c7b30c2d-0d81-47b0-b364-827089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
106880,b2c9-cb075136-b2c9-4690-b336-883381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34763,a74b-78647d43-a74b-b12a-977a-133198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
158529,b389-a1d93d00-b389-42a5-8bad-414734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
421242,a877-06b60763-a877-4684-b2av-738697,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
112163,7caa-b1e1c51d-7caa-4b61-970b-454799,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
291852,707b-61081976-707b-4d7a-8b89-606438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
164919,3b46-a57b5876-3b46-4696-a3a6-743133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
23549,796a-60204867-796a-4596-9515-249985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
394771,bb36-1c6290a0-bb36-4175-b60b-769242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
221936,d576-768b84d6-d576-4acc-b967-698286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
253470,85ac-75583800-85ac-47ca-ac67-558110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
88924,a0c9-c77192dd-a0c9-4780-b06d-686195,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
67432,87a4-d7c5dbb7-87a4-4da1-b371-139480,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
310410,av92-469b0b07-av92-4d39-82ba-934546,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
425711,a617-124d1e5a-a617-4124-a763-636940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
422250,7777-104d4838-7777-4a75-92bc-871218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
287110,428b-575dc119-428b-4258-a391-967321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16527,5474-6a1b4975-5474-4316-a670-49297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
133616,47b2-a6707621-47b2-4a9d-a6a3-922081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
209792,6565-86aa8269-6565-47a0-9605-783042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
253046,6d19-75163949-6d19-481e-a884-680494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
293167,67bd-61c38cc0-67bd-4d08-9157-501607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38434,091d-7a6b3277-091d-471e-b716-844461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
395145,916b-1d2a7d64-916b-4b00-8d9c-755806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
197075,9b2c-8d9264c6-9b2c-4550-881a-571742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
269057,82b6-622bc623-82b6-4d97-97d1-455943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
212462,dd33-882574b5-dd33-4724-ac12-725358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
201774,8304-90b1b678-8304-b1ac-8d16-688202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
287102,0cc2-575cdc82-0cc2-4b7c-aa36-458661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
316992,a059-5352b220-a059-4159-a2a9-612100,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
370992,562a-2bad51a2-562a-42b2-a9c7-532262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
345307,3cd7-3954cb0b-3cd7-45d9-8d72-327464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
158485,6720-a1d0ad21-6720-4dc5-b356-446399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
164904,6341-a578c2d2-6341-41av-971e-135198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
246322,b167-714ad74d-b167-4729-ac98-568986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
424593,c722-11a576a4-c722-4334-8796-140602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
126415,da35-b961c626-da35-48da-8417-920050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269180,72a2-6236aad8-72a2-45d5-8d13-526452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
51265,0917-73a7d703-0917-470b-a656-271586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130110,cd74-bc07ba71-cd74-4064-b25a-188042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
426627,3c57-12cd32d7-3c57-42av-a563-415372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
4162,d008-6748a701-d008-49d6-b5d7-883909,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
155386,4777-a71av5bc-4777-4c7b-89d3-831651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
440278,4c17-0c737271-4c17-4ba4-9a39-104445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
197399,2074-8dbcb042-2074-480d-8167-814296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
51986,9963-741077da-9963-41d9-a774-685654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
207558,1647-856b5b86-1647-4165-8602-791579,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
105918,db36-ca776246-db36-4b05-a6d4-282927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22216,3d80-7659864b-3d80-471b-8924-383266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
136137,6167-b1450204-6167-4bav-bb84-314603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37268,2d6a-79c967c7-2d6a-417b-b626-694241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
131770,8ad1-bc1e9b35-8ad1-b156-946a-655912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
350911,3267-3c759263-3267-41db-a25a-686109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
148541,788c-aa3d0731-788c-4548-bb69-875899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
440919,823b-0cc8b784-823b-479b-b38c-910850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112023,b356-b6db74d2-b356-42a7-b80d-685159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
369123,8090-2aa5ac76-8090-4cba-b352-744977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
222941,0d37-801b5697-0d37-4360-80d0-319394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160168,368d-a2cd4263-368d-b138-a626-184385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
296130,1a3b-55873036-1a3b-4b7d-9165-564729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
107064,9b76-bd073c6a-9b76-4397-bav1-884509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
69634,d7c7-70069b76-d7c7-4949-ab60-792829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
261868,8197-av0av8b6-8197-477c-b641-836467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
263919,8654-6d2dabac-8654-4964-b04d-284906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
407632,b057-161d83dc-b057-4670-8256-846916,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
345208,bba7-394671e3-bba7-4752-898a-774120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
196345,43b6-8d26d700-43b6-49dc-84ab-640585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
250908,01a2-7370d643-01a2-4c83-a3a6-828953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
380958,2689-23486805-2689-4654-8774-442790,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
343332,980b-462bb46b-980b-4378-9367-155974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
80443,25cd-d8162a67-25cd-4919-b85a-561125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
162364,677d-a40a9990-677d-4084-8187-767789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
146487,1826-a911c682-1826-4cdc-adcb-771998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
197792,0cba-8d653d6b-0cba-4042-9769-248837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
264075,9867-6d41c38b-9867-4c67-b53b-215082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93152,0769-d141da37-0769-40b6-8474-201741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43807,acd5-7d761675-acd5-47b7-ba0a-731045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
423601,4150-1107b679-4150-4a0c-b27d-923494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
53679,67bd-75006856-67bd-b134-9084-938372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3070,6427-6db10600-6427-47a8-80ac-440779,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
319126,6898-469a8c34-6898-4bd6-b137-99818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
176929,9531-973a328d-9531-4832-a0ad-613401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127642,b503-ba9c02b8-b503-427a-8187-417403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
289953,01d8-51e7837c-01d8-b104-8461-625666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
371775,0b45-2c211eac-0b45-467d-a119-41530,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0
306039,3d80-5b04b284-3d80-45d7-86a5-171335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
335011,5c9c-418c8477-5c9c-430b-b3a6-642863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
436086,0334-0a13301c-0334-4b01-b1bd-17321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
251762,8243-7457629c-8243-499b-bbc9-270571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
421942,1304-10175862-1304-456b-a570-46537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
410111,6b10-178a9927-6b10-4176-97c6-601908,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
167938,0d26-a737b0a3-0d26-4a92-b911-240727,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
58339,9951-d9accb17-9951-4370-817a-447115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
